id,gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth,in_cycle,rapid_transit,structuring_risk,turnaround_hours
100000000089154100,100000000089154100,distributor,0.5,16,0.0256,"Distributes 425,500 KZT outward to 15 distinct recipient accounts across the network.",1,15,10000.0,425500.0,0.0002874458184490932,42.55,1,False,False,True,False,False,-168.0
100000008732098100,100000008732098100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 15,677 KZT from 1 payers with 0 outgoing transfers.",1,0,15677.0,0.0,0.00028885971288505175,0.0,1,False,False,False,False,False,
100000005456919100,100000005456919100,peripheral,0.3,44,0.065,"Peripheral flow node with 3 active links (479,950 KZT in, 5,000 KZT out).",2,1,479950.0,5000.0,0.0013700274780428614,0.010417751849150954,1,False,False,True,False,False,360.0
100000000507799100,100000000507799100,peripheral,0.3,2,0.0137,"Peripheral flow node with 2 active links (5,132 KZT in, 8,000 KZT out).",1,1,5132.0,8000.0,0.0002861210768679897,1.558846453624318,1,False,False,False,False,False,72.0
100000008716439100,100000008716439100,terminal,0.5,32,0.0084,"Genuine endpoint (depth 1): received 12,267 KZT from 1 payers with 0 outgoing transfers.",1,0,12267.0,0.0,0.00028814399382802143,0.0,1,False,False,False,False,False,
100000002981527100,100000002981527100,terminal,0.5,6,0.0091,"Genuine endpoint (depth 1): received 168,000 KZT from 1 payers with 0 outgoing transfers.",1,0,168000.0,0.0,0.0003036113749173627,0.0,1,False,False,False,False,False,
100000002844652100,100000002844652100,terminal,0.5,6,0.0085,"Genuine endpoint (depth 1): received 61,360 KZT from 1 payers with 0 outgoing transfers.",1,0,61360.0,0.0,0.0002890878139870397,0.0,1,False,False,False,False,False,
100000002605548100,100000002605548100,terminal,0.667,19,0.0179,"Genuine endpoint (depth 1): received 116,695 KZT from 2 payers with 0 outgoing transfers.",2,0,116695.0,0.0,0.00031432137112675444,0.0,1,False,False,False,False,False,
100000002750956100,100000002750956100,terminal,0.5,0,0.0087,"Genuine endpoint (depth 1): received 47,416 KZT from 1 payers with 0 outgoing transfers.",1,0,47416.0,0.0,0.00029446702151480483,0.0,1,False,False,False,False,False,
100000002982252100,100000002982252100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 20,320 KZT from 1 payers with 0 outgoing transfers.",1,0,20320.0,0.0,0.0002898342241993602,0.0,1,False,False,False,False,False,
100000000961900100,100000000961900100,terminal,0.667,0,0.017,"Genuine endpoint (depth 1): received 36,000 KZT from 2 payers with 0 outgoing transfers.",2,0,36000.0,0.0,0.0002943204405632645,0.0,1,False,False,False,False,True,
100000007175718100,100000007175718100,terminal,0.5,36,0.0091,"Genuine endpoint (depth 1): received 20,000 KZT from 1 payers with 0 outgoing transfers.",1,0,20000.0,0.0,0.00030318655842831487,0.0,1,False,False,False,False,False,
100000002306369100,100000002306369100,peripheral,0.3,16,0.0168,"Peripheral flow node with 7 active links (73,166 KZT in, 260,900 KZT out).",1,6,73166.0,260900.0,0.00029929907141169583,3.5658639258672062,1,False,False,True,False,False,408.0
100000000667713100,100000000667713100,peripheral,0.3,2,0.0288,"Peripheral flow node with 8 active links (119,495 KZT in, 79,236 KZT out).",2,6,119495.0,79236.0,0.00032010597213203194,0.663090505878907,1,False,False,True,True,True,0.0
100000001072022100,100000001072022100,terminal,1.0,12,0.0345,"Genuine endpoint (depth 1): received 1,684,000 KZT from 3 payers with 0 outgoing transfers.",3,0,1684000.0,0.0,0.0005021346766292359,0.0,1,False,False,False,False,False,
100000008116374100,100000008116374100,terminal,0.5,2,0.0085,"Genuine endpoint (depth 1): received 31,284 KZT from 1 payers with 0 outgoing transfers.",1,0,31284.0,0.0,0.00028893288900381874,0.0,1,False,False,False,False,False,
100000000703894100,100000000703894100,peripheral,0.3,61,0.0176,"Peripheral flow node with 2 active links (120,000 KZT in, 35,000 KZT out).",1,1,120000.0,35000.0,0.00047736859826889746,0.2916666666666667,1,False,False,False,False,False,-312.0
100000008066326100,100000008066326100,terminal,0.5,0,0.0085,"Genuine endpoint (depth 1): received 19,320 KZT from 1 payers with 0 outgoing transfers.",1,0,19320.0,0.0,0.00028919473903313297,0.0,1,False,False,False,False,False,
100000004662806100,100000004662806100,peripheral,0.3,13,0.0208,"Peripheral flow node with 4 active links (106,585 KZT in, 59,900 KZT out).",2,2,106585.0,59900.0,0.00030544976624820286,0.5619927757189098,1,False,False,False,True,False,24.0
100000005778283100,100000005778283100,terminal,1.0,6,0.0317,"Genuine endpoint (depth 1): received 615,760 KZT from 3 payers with 0 outgoing transfers.",3,0,615760.0,0.0,0.0004375840554275677,0.0,1,False,False,False,False,False,
100000004408683100,100000004408683100,terminal,0.667,2,0.021,"Genuine endpoint (depth 1): received 112,920 KZT from 2 payers with 0 outgoing transfers.",2,0,112919.68,0.0,0.00038531432958819066,0.0,1,False,False,False,False,False,
100000002704875100,100000002704875100,terminal,1.0,20,0.0263,"Genuine endpoint (depth 1): received 244,891 KZT from 3 payers with 0 outgoing transfers.",3,0,244891.0,0.0,0.00031507379549976304,0.0,1,False,False,False,False,False,
100000008349675100,100000008349675100,peripheral,0.3,6,0.0093,"Peripheral flow node with 2 active links (46,520 KZT in, 36,650 KZT out).",1,1,46520.0,36650.0,0.0002882368551639779,0.7878331900257953,1,False,False,False,True,False,0.0
100000006889963100,100000006889963100,peripheral,0.3,24,0.0414,"Peripheral flow node with 5 active links (1,431,000 KZT in, 443,476 KZT out).",4,1,1431000.0,443475.8,0.00042726044416286713,0.30990621942697416,1,False,False,False,True,False,24.0
100000008771819100,100000008771819100,terminal,0.5,32,0.0087,"Genuine endpoint (depth 1): received 38,900 KZT from 1 payers with 0 outgoing transfers.",1,0,38900.0,0.0,0.00029373394856288624,0.0,1,False,False,False,False,False,
100000008586731100,100000008586731100,terminal,0.5,13,0.0084,"Genuine endpoint (depth 1): received 12,000 KZT from 1 payers with 0 outgoing transfers.",1,0,12000.0,0.0,0.00028756075486281447,0.0,1,False,False,False,False,False,
100000005844459100,100000005844459100,terminal,0.667,20,0.019,"Genuine endpoint (depth 1): received 243,400 KZT from 2 payers with 0 outgoing transfers.",2,0,243400.0,0.0,0.00033808255774742736,0.0,1,False,False,False,False,False,
100000008172352100,100000008172352100,coordinator,1.0,14,0.0486,"High betweenness (0.0002) bridging 10 counterparties across clusters. Volume: 379,775 KZT.",3,7,90265.0,289510.0,0.00037526567278554397,3.207333961114496,1,False,False,False,False,False,-168.0
100000001162560100,100000001162560100,peripheral,0.3,19,0.0204,"Peripheral flow node with 13 active links (331,300 KZT in, 2,904,398 KZT out).",1,12,331300.0,2904398.0,0.00032114870693118253,8.76667069121642,1,False,False,False,False,False,-504.0
100000008779584100,100000008779584100,terminal,0.5,32,0.0086,"Genuine endpoint (depth 1): received 31,400 KZT from 1 payers with 0 outgoing transfers.",1,0,31400.0,0.0,0.00029215978641399247,0.0,1,False,False,False,False,False,
100000007631637100,100000007631637100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 15,341 KZT from 1 payers with 0 outgoing transfers.",1,0,15341.0,0.0,0.0002887891904207813,0.0,1,False,False,False,False,False,
100000007347733100,100000007347733100,terminal,0.5,51,0.011,"Genuine endpoint (depth 1): received 23,007 KZT from 1 payers with 0 outgoing transfers.",1,0,23007.0,0.0,0.0003456840263989009,0.0,1,False,False,False,False,False,
100000001463701100,100000001463701100,terminal,0.667,1,0.0292,"Genuine endpoint (depth 1): received 621,000 KZT from 2 payers with 0 outgoing transfers.",2,0,621000.0,0.0,0.0005722109368497138,0.0,1,False,False,False,False,False,
100000008664469100,100000008664469100,terminal,0.5,12,0.0086,"Genuine endpoint (depth 1): received 25,000 KZT from 1 payers with 0 outgoing transfers.",1,0,25000.0,0.0,0.0002905752050613446,0.0,1,False,False,False,False,False,
100000003923946100,100000003923946100,peripheral,0.3,6,0.0164,"Peripheral flow node with 5 active links (282,000 KZT in, 675,000 KZT out).",1,4,282000.0,675000.0,0.00038941748481374446,2.393617021276596,1,False,False,True,True,False,0.0
100000006562026100,100000006562026100,terminal,0.667,52,0.0342,"Genuine endpoint (depth 1): received 75,000 KZT from 2 payers with 0 outgoing transfers.",2,0,75000.0,0.0,0.0006853595679127575,0.0,1,False,False,False,False,True,
100000008776298100,100000008776298100,terminal,0.5,32,0.0087,"Genuine endpoint (depth 1): received 42,800 KZT from 1 payers with 0 outgoing transfers.",1,0,42800.0,0.0,0.00029455251288031093,0.0,1,False,False,False,False,False,
100000006446271100,100000006446271100,terminal,0.667,12,0.0179,"Genuine endpoint (depth 1): received 80,000 KZT from 2 payers with 0 outgoing transfers.",2,0,80000.0,0.0,0.0003139136962099016,0.0,1,False,False,False,False,False,
100000004588479100,100000004588479100,terminal,0.5,2,0.0092,"Genuine endpoint (depth 1): received 177,633 KZT from 1 payers with 0 outgoing transfers.",1,0,177633.0,0.0,0.0003046680486193908,0.0,1,False,False,False,False,False,
100000002324543100,100000002324543100,terminal,0.5,6,0.0085,"Genuine endpoint (depth 1): received 30,202 KZT from 1 payers with 0 outgoing transfers.",1,0,30202.0,0.0,0.0002888127877964788,0.0,1,False,False,False,False,False,
100000007129492100,100000007129492100,peripheral,0.3,24,0.0189,"Peripheral flow node with 3 active links (50,990 KZT in, 37,000 KZT out).",2,1,50990.0,37000.0,0.0002945171129254455,0.725632476956266,1,False,False,False,True,False,0.0
100000003877908100,100000003877908100,terminal,0.5,12,0.0087,"Genuine endpoint (depth 1): received 40,000 KZT from 1 payers with 0 outgoing transfers.",1,0,40000.0,0.0,0.0002935787515677768,0.0,1,False,False,False,False,False,
100000002748180100,100000002748180100,peripheral,0.3,13,0.0156,"Peripheral flow node with 9 active links (9,900 KZT in, 679,743 KZT out).",1,8,9900.0,679743.0,0.0002872122492498478,68.66090909090909,1,False,False,False,False,False,-168.0
100000000945428100,100000000945428100,terminal,0.5,0,0.0091,"Genuine endpoint (depth 1): received 89,629 KZT from 1 payers with 0 outgoing transfers.",1,0,89629.0,0.0,0.00030238839325451197,0.0,1,False,False,False,False,False,
100000003115284100,100000003115284100,consolidator,0.5,24,0.147,"Consolidates from 8 payers (2,160,500 KZT), forwards only 24% outward to 2 recipients.",8,2,2160500.0,517000.0,0.0015286375827955761,0.23929645915297384,1,False,False,True,False,False,-24.0
100000005394708100,100000005394708100,peripheral,0.3,5,0.0118,"Peripheral flow node with 2 active links (26,000 KZT in, 65,000 KZT out).",1,1,26000.0,65000.0,0.00034517722457498757,2.5,1,False,False,False,True,False,24.0
100000008747113100,100000008747113100,terminal,0.667,12,0.0176,"Genuine endpoint (depth 1): received 197,801 KZT from 2 payers with 0 outgoing transfers.",2,0,197801.0,0.0,0.00030751915506009613,0.0,1,False,False,False,False,False,
100000004491881100,100000004491881100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 17,144 KZT from 1 payers with 0 outgoing transfers.",1,0,17144.0,0.0,0.0002891676190013754,0.0,1,False,False,False,False,False,
100000006008169100,100000006008169100,terminal,0.5,13,0.0088,"Genuine endpoint (depth 1): received 70,000 KZT from 1 payers with 0 outgoing transfers.",1,0,70000.0,0.0,0.000297186147982845,0.0,1,False,False,False,False,False,
100000002681449100,100000002681449100,peripheral,0.3,16,0.0195,"Peripheral flow node with 4 active links (94,638 KZT in, 133,000 KZT out).",2,2,94638.0,133000.0,0.0002951397503203067,1.4053551427544961,1,False,False,False,True,False,0.0
100000002645609100,100000002645609100,terminal,1.0,22,0.0364,"Genuine endpoint (depth 1): received 546,821 KZT from 4 payers with 0 outgoing transfers.",4,0,546820.6799999999,0.0,0.00035535788312599583,0.0,1,False,False,False,False,False,
100000006369769100,100000006369769100,terminal,0.5,32,0.0087,"Genuine endpoint (depth 1): received 40,000 KZT from 1 payers with 0 outgoing transfers.",1,0,40000.0,0.0,0.00029396482567805725,0.0,1,False,False,False,False,False,
100000002173161100,100000002173161100,terminal,1.0,19,0.0316,"Genuine endpoint (depth 1): received 1,427,500 KZT from 3 payers with 0 outgoing transfers.",3,0,1427500.0,0.0,0.0004354146921033433,0.0,1,False,False,False,False,False,
100000008686313100,100000008686313100,coordinator,1.0,0,0.1626,"High betweenness (0.0020) bridging 13 counterparties across clusters. Volume: 2,246,516 KZT; return cycle detected.",6,7,1912716.0,333800.0,0.0004676329022286972,0.17451623764322566,1,False,False,True,True,False,48.0
100000004692798100,100000004692798100,peripheral,0.3,13,0.0887,"Peripheral flow node with 3 active links (240,305 KZT in, 15,000 KZT out).",2,1,240305.0,15000.0,0.0019106511787003878,0.06242067372713843,1,False,False,True,False,True,216.0
100000002939838100,100000002939838100,terminal,1.0,12,0.03,"Genuine endpoint (depth 1): received 571,233 KZT from 3 payers with 0 outgoing transfers.",3,0,571233.0,0.0,0.0004000333621032979,0.0,1,False,False,False,False,False,
100000003119550100,100000003119550100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 21,000 KZT from 1 payers with 0 outgoing transfers.",1,0,21000.0,0.0,0.00028997694823419326,0.0,1,False,False,False,False,False,
100000004315838100,100000004315838100,peripheral,0.3,12,0.0187,"Peripheral flow node with 3 active links (50,000 KZT in, 18,000 KZT out).",2,1,50000.0,18000.0,0.0002913854344131966,0.36,1,False,False,False,False,False,-48.0
100000002671806100,100000002671806100,terminal,0.5,13,0.0084,"Genuine endpoint (depth 1): received 12,440 KZT from 1 payers with 0 outgoing transfers.",1,0,12440.0,0.0,0.00028763377508648363,0.0,1,False,False,False,False,False,
100000008716222100,100000008716222100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 18,000 KZT from 1 payers with 0 outgoing transfers.",1,0,18000.0,0.0,0.00028934728337463573,0.0,1,False,False,False,False,False,
100000005496254100,100000005496254100,terminal,0.5,0,0.0084,"Genuine endpoint (depth 1): received 12,700 KZT from 1 payers with 0 outgoing transfers.",1,0,12700.0,0.0,0.0002879524799916799,0.0,1,False,False,False,False,False,
100000004622227100,100000004622227100,peripheral,0.3,16,0.013,"Peripheral flow node with 4 active links (24,931 KZT in, 19,000 KZT out).",1,3,24931.0,19000.0,0.0002902476567795973,0.762103405398901,1,False,False,False,False,True,72.0
100000000274067100,100000000274067100,peripheral,0.3,6,0.0249,"Peripheral flow node with 5 active links (517,704 KZT in, 2,969,000 KZT out).",2,3,517704.0,2969000.0,0.0004137036512851875,5.734937338710924,1,False,False,True,False,False,-288.0
100000008782056100,100000008782056100,terminal,0.5,32,0.0086,"Genuine endpoint (depth 1): received 29,082 KZT from 1 payers with 0 outgoing transfers.",1,0,29082.0,0.0,0.0002916732653658411,0.0,1,False,False,False,False,False,
100000006788200100,100000006788200100,peripheral,0.3,8,0.042,"Peripheral flow node with 7 active links (272,156 KZT in, 64,500 KZT out).",4,3,272155.8,64500.0,0.00033716343435244255,0.23699660268125833,1,False,False,False,False,False,-24.0
100000001164648100,100000001164648100,terminal,0.667,4,0.0169,"Genuine endpoint (depth 1): received 13,660 KZT from 2 payers with 0 outgoing transfers.",2,0,13660.0,0.0,0.00029014259597535177,0.0,1,False,False,False,False,False,
100000005133757100,100000005133757100,terminal,0.667,3,0.0173,"Genuine endpoint (depth 1): received 65,000 KZT from 2 payers with 0 outgoing transfers.",2,0,65000.0,0.0,0.00029941072919293055,0.0,1,False,False,False,False,False,
100000006445501100,100000006445501100,terminal,0.5,24,0.0089,"Genuine endpoint (depth 1): received 91,000 KZT from 1 payers with 0 outgoing transfers.",1,0,91000.0,0.0,0.0002993712801977907,0.0,1,False,False,False,False,False,
100000004390333100,100000004390333100,coordinator,1.0,16,0.0357,"High betweenness (0.0002) bridging 11 counterparties across clusters. Volume: 571,058 KZT; return cycle detected.",2,9,64558.0,506500.0,0.00029521378985057596,7.845658167849066,1,False,False,True,True,False,24.0
100000001641789100,100000001641789100,terminal,0.5,6,0.0173,"Genuine endpoint (depth 1): received 17,826 KZT from 1 payers with 0 outgoing transfers.",1,0,17826.0,0.0,0.0004895828148678133,0.0,1,False,False,False,False,False,
100000000968253100,100000000968253100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 15,000 KZT from 1 payers with 0 outgoing transfers.",1,0,15000.0,0.0,0.00028871761851507826,0.0,1,False,False,False,False,False,
100000001527186100,100000001527186100,terminal,0.5,12,0.0143,"Genuine endpoint (depth 1): received 678,000 KZT from 1 payers with 0 outgoing transfers.",1,0,678000.0,0.0,0.0004213295963080267,0.0,1,False,False,False,False,False,
100000005852946100,100000005852946100,terminal,0.5,12,0.0085,"Genuine endpoint (depth 1): received 23,746 KZT from 1 payers with 0 outgoing transfers.",1,0,23746.0,0.0,0.00029032410857340684,0.0,1,False,False,False,False,False,
100000001530983100,100000001530983100,coordinator,1.0,15,0.0677,"High betweenness (0.0003) bridging 15 counterparties across clusters. Volume: 2,393,696 KZT.",4,11,564158.0,1829538.0,0.00035609030999176293,3.24295321523403,1,False,False,False,False,False,-168.0
100000008221543100,100000008221543100,terminal,0.667,22,0.0204,"Genuine endpoint (depth 1): received 542,000 KZT from 2 payers with 0 outgoing transfers.",2,0,542000.0,0.0,0.0003714846452253974,0.0,1,False,False,False,False,False,
100000001937767100,100000001937767100,peripheral,0.3,1,0.0405,"Peripheral flow node with 5 active links (53,000 KZT in, 1,933,000 KZT out).",1,4,53000.0,1933000.0,0.0008921392815659775,36.471698113207545,1,False,False,True,True,False,0.0
100000002462183100,100000002462183100,terminal,0.5,36,0.0125,"Genuine endpoint (depth 1): received 107,500 KZT from 1 payers with 0 outgoing transfers.",1,0,107500.0,0.0,0.0003802620893515447,0.0,1,False,False,False,False,False,
100000001805543100,100000001805543100,terminal,0.5,2,0.0086,"Genuine endpoint (depth 1): received 59,000 KZT from 1 payers with 0 outgoing transfers.",1,0,59000.0,0.0,0.0002919128593753634,0.0,1,False,False,False,False,False,
100000002606567100,100000002606567100,peripheral,0.3,0,0.0101,"Peripheral flow node with 2 active links (14,095 KZT in, 53,000 KZT out).",1,1,14095.0,53000.0,0.00028821425512201625,3.7601986520042567,1,False,False,False,False,False,-24.0
100000007281639100,100000007281639100,terminal,0.667,2,0.0183,"Genuine endpoint (depth 1): received 216,770 KZT from 2 payers with 0 outgoing transfers.",2,0,216770.0,0.0,0.0003235711404553908,0.0,1,False,False,False,False,False,
100000002991079100,100000002991079100,peripheral,0.3,2,0.0231,"Peripheral flow node with 3 active links (148,900 KZT in, 11,000 KZT out).",2,1,148900.0,11000.0,0.0003951739742726748,0.07387508394895903,1,False,False,False,True,False,0.0
100000002847207100,100000002847207100,terminal,0.5,12,0.0087,"Genuine endpoint (depth 1): received 46,243 KZT from 1 payers with 0 outgoing transfers.",1,0,46243.0,0.0,0.0002948288276237539,0.0,1,False,False,False,False,False,
100000000011452100,100000000011452100,peripheral,0.3,20,0.0344,"Peripheral flow node with 4 active links (110,000 KZT in, 16,685 KZT out).",3,1,110000.0,16685.0,0.0004768640252326481,0.1516818181818182,1,False,False,True,True,True,48.0
100000003148220100,100000003148220100,peripheral,0.3,47,0.0378,"Peripheral flow node with 3 active links (5,650 KZT in, 43,400 KZT out).",1,2,5650.0,43400.0,0.0009182428014100987,7.68141592920354,1,False,False,True,False,True,-312.0
100000002479804100,100000002479804100,peripheral,0.3,14,0.0106,"Peripheral flow node with 3 active links (46,000 KZT in, 35,300 KZT out).",1,2,46000.0,35300.0,0.00029696632694887494,0.7673913043478261,1,False,False,False,False,False,-120.0
100000008745489100,100000008745489100,terminal,0.5,32,0.0088,"Genuine endpoint (depth 1): received 55,539 KZT from 1 payers with 0 outgoing transfers.",1,0,55539.0,0.0,0.00029722627976227855,0.0,1,False,False,False,False,False,
100000002289937100,100000002289937100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 20,000 KZT from 1 payers with 0 outgoing transfers.",1,0,20000.0,0.0,0.0002897670599476741,0.0,1,False,False,False,False,False,
100000004679953100,100000004679953100,coordinator,1.0,16,0.0501,"High betweenness (0.0004) bridging 6 counterparties across clusters. Volume: 377,638 KZT; return cycle detected.",3,3,343538.0,34100.0,0.0003342675529915223,0.09926121709970949,1,False,False,True,False,False,72.0
100000003066385100,100000003066385100,terminal,0.667,0,0.0169,"Genuine endpoint (depth 1): received 20,000 KZT from 2 payers with 0 outgoing transfers.",2,0,20000.0,0.0,0.00029153974169365685,0.0,1,False,False,False,False,False,
100000008744849100,100000008744849100,terminal,0.5,32,0.0087,"Genuine endpoint (depth 1): received 44,445 KZT from 1 payers with 0 outgoing transfers.",1,0,44445.0,0.0,0.00029489777911163493,0.0,1,False,False,False,False,False,
100000005093521100,100000005093521100,terminal,0.5,12,0.0085,"Genuine endpoint (depth 1): received 15,200 KZT from 1 payers with 0 outgoing transfers.",1,0,15200.0,0.0,0.00028861288801047553,0.0,1,False,False,False,False,False,
100000006518161100,100000006518161100,transit,0.993,2,0.052,"Receives from 3 payers (594,200 KZT), passes through 100% (595,899 KZT) to 2 accounts.",3,2,594200.0,595899.0,0.000810805332870047,1.002859306630764,1,False,False,True,False,False,-120.0
100000001126374100,100000001126374100,peripheral,0.3,8,0.0378,"Peripheral flow node with 6 active links (182,500 KZT in, 29,200 KZT out).",4,2,182500.0,29200.0,0.0003135004104490038,0.16,1,False,False,False,False,True,-48.0
100000004509286100,100000004509286100,terminal,0.5,12,0.0087,"Genuine endpoint (depth 1): received 40,000 KZT from 1 payers with 0 outgoing transfers.",1,0,40000.0,0.0,0.0002935787515677768,0.0,1,False,False,False,False,False,
100000005056870100,100000005056870100,terminal,0.5,36,0.0091,"Genuine endpoint (depth 1): received 20,000 KZT from 1 payers with 0 outgoing transfers.",1,0,20000.0,0.0,0.00030318655842831487,0.0,1,False,False,False,False,False,
100000008708368100,100000008708368100,terminal,0.5,32,0.0086,"Genuine endpoint (depth 1): received 23,677 KZT from 1 payers with 0 outgoing transfers.",1,0,23677.0,0.0,0.00029053881917720503,0.0,1,False,False,False,False,False,
100000005895525100,100000005895525100,terminal,0.5,36,0.013,"Genuine endpoint (depth 1): received 120,000 KZT from 1 payers with 0 outgoing transfers.",1,0,120000.0,0.0,0.0003912728794834347,0.0,1,False,False,False,False,False,
100000008716773100,100000008716773100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 15,677 KZT from 1 payers with 0 outgoing transfers.",1,0,15677.0,0.0,0.00028885971288505175,0.0,1,False,False,False,False,False,
100000002778085100,100000002778085100,terminal,0.5,2,0.0086,"Genuine endpoint (depth 1): received 66,208 KZT from 1 payers with 0 outgoing transfers.",1,0,66208.0,0.0,0.0002926878495051835,0.0,1,False,False,False,False,False,
100000007055802100,100000007055802100,peripheral,0.3,0,0.0903,"Peripheral flow node with 7 active links (2,024,999 KZT in, 605,000 KZT out).",6,1,2024999.0,605000.0,0.001181924366122314,0.29876557963732325,1,False,False,True,True,False,0.0
100000003071930100,100000003071930100,peripheral,0.3,6,0.0303,"Peripheral flow node with 4 active links (477,610 KZT in, 5,000 KZT out).",3,1,477610.0,5000.0,0.0003483674806474177,0.010468792529469651,1,False,False,False,False,False,192.0
100000002941114100,100000002941114100,peripheral,0.3,24,0.0853,"Peripheral flow node with 3 active links (128,510 KZT in, 15,000 KZT out).",2,1,128510.0,15000.0,0.0018146321453408293,0.11672243405182477,1,False,False,True,False,True,456.0
100000003888271100,100000003888271100,peripheral,0.3,53,0.0103,"Peripheral flow node with 3 active links (12,177 KZT in, 25,590 KZT out).",1,2,12177.0,25590.0,0.0002913863210858299,2.10150283321015,1,False,False,True,True,True,48.0
100000007507343100,100000007507343100,terminal,0.5,57,0.0239,"Genuine endpoint (depth 1): received 370,000 KZT from 1 payers with 0 outgoing transfers.",1,0,370000.0,0.0,0.0006416178761806934,0.0,1,False,False,False,False,False,
100000008002020100,100000008002020100,peripheral,0.3,23,0.0098,"Peripheral flow node with 2 active links (73,860 KZT in, 17,000 KZT out).",1,1,73860.0,17000.0,0.0002978267344904884,0.23016517736257786,1,False,False,False,False,False,168.0
100000001872484100,100000001872484100,peripheral,0.3,41,0.098,"Peripheral flow node with 4 active links (871,400 KZT in, 514,580 KZT out).",1,3,871400.0,514580.0,0.0022739787649245797,0.5905210006885472,1,False,False,True,False,False,312.0
100000008769636100,100000008769636100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 23,118 KZT from 1 payers with 0 outgoing transfers.",1,0,23118.0,0.0,0.0002904214916250408,0.0,1,False,False,False,False,False,
100000004135268100,100000004135268100,transit,0.518,56,0.083,"Receives from 2 payers (1,239,000 KZT), passes through 81% (1,000,200 KZT) to 3 accounts.",2,3,1239000.0,1000200.0,0.0017405273422577779,0.8072639225181598,1,False,False,True,False,False,-24.0
100000005316708100,100000005316708100,peripheral,0.3,6,0.0106,"Peripheral flow node with 3 active links (90,000 KZT in, 257,500 KZT out).",1,2,90000.0,257500.0,0.0002976906193985509,2.861111111111111,1,False,False,False,False,False,-360.0
100000008671929100,100000008671929100,terminal,0.5,12,0.009,"Genuine endpoint (depth 1): received 75,000 KZT from 1 payers with 0 outgoing transfers.",1,0,75000.0,0.0,0.00030058702674945194,0.0,1,False,False,False,False,False,
100000005287097100,100000005287097100,coordinator,1.0,2,0.0641,"High betweenness (0.0008) bridging 11 counterparties across clusters. Volume: 824,473 KZT; return cycle detected.",2,9,127173.0,697300.0,0.00030270743388181913,5.483082100760382,1,False,False,True,False,True,-192.0
100000007283257100,100000007283257100,terminal,0.5,49,0.0129,"Genuine endpoint (depth 1): received 192,000 KZT from 1 payers with 0 outgoing transfers.",1,0,192000.0,0.0,0.00038906884568361,0.0,1,False,False,False,False,False,
100000004847758100,100000004847758100,coordinator,1.0,0,0.1151,"High betweenness (0.0014) bridging 19 counterparties across clusters. Volume: 603,971 KZT; return cycle detected.",4,15,115171.0,488800.0,0.00030474224834678437,4.244123954815014,1,False,False,True,False,False,96.0
100000008737422100,100000008737422100,terminal,0.5,32,0.009,"Genuine endpoint (depth 1): received 76,903 KZT from 1 payers with 0 outgoing transfers.",1,0,76903.0,0.0,0.00030171033311547385,0.0,1,False,False,False,False,False,
100000008555918100,100000008555918100,peripheral,0.3,12,0.0131,"Peripheral flow node with 3 active links (139,211 KZT in, 43,300 KZT out).",1,2,139211.0,43300.0,0.00031344440839775313,0.3110386391879952,1,False,False,False,False,False,-312.0
100000008094734100,100000008094734100,terminal,1.0,14,0.0359,"Genuine endpoint (depth 1): received 236,249 KZT from 4 payers with 0 outgoing transfers.",4,0,236249.0,0.0,0.0003441360031889836,0.0,1,False,False,False,False,False,
100000006952718100,100000006952718100,terminal,0.5,2,0.0087,"Genuine endpoint (depth 1): received 71,489 KZT from 1 payers with 0 outgoing transfers.",1,0,71489.0,0.0,0.00029325565234585775,0.0,1,False,False,False,False,False,
100000005339662100,100000005339662100,peripheral,0.3,2,0.1023,"Peripheral flow node with 8 active links (202,939 KZT in, 295,160 KZT out).",4,4,202939.0,295160.0,0.0016567441326948078,1.4544271924075707,1,False,False,True,True,False,0.0
100000001716579100,100000001716579100,terminal,0.5,32,0.0085,"Genuine endpoint (depth 1): received 13,916 KZT from 1 payers with 0 outgoing transfers.",1,0,13916.0,0.0,0.0002884900996124915,0.0,1,False,False,False,False,False,
100000002774456100,100000002774456100,terminal,0.5,24,0.0087,"Genuine endpoint (depth 1): received 50,363 KZT from 1 payers with 0 outgoing transfers.",1,0,50363.0,0.0,0.00029320785927153167,0.0,1,False,False,False,False,False,
100000004394765100,100000004394765100,peripheral,0.3,2,0.0334,"Peripheral flow node with 5 active links (603,844 KZT in, 82,500 KZT out).",3,2,603844.0,82500.0,0.0003802754591116205,0.13662469114539516,1,False,False,False,False,False,-48.0
100000004004621100,100000004004621100,terminal,1.0,11,0.0257,"Genuine endpoint (depth 1): received 75,389 KZT from 3 payers with 0 outgoing transfers.",3,0,75389.0,0.0,0.00030077440313347714,0.0,1,False,False,False,False,False,
